has from address,has from displayed name,has reply address,has reply displayed name,has return address,from and correspondant address similarity,displayed name and local part similarity of form,displayed name and local part similarity of reply,from has common email provider,correspondant address has common email provider,if sender impersonates something,from suspiciopus level,if reply address impersonates something,reply address suspiciopus level,from full length cotinet,from displayed name length cotinet,from address length cotinet,from local-part length cotinet,from domain length cotinet,correspondant full length cotinet,correspondant displayed name length cotinet,correspondant address length cotinet,correspondant local-part length cotinet,correspondant domain length cotinet,number of receivers (To) cotient,number of CCs cotient,PASS SPF,Subject is empty,Subject has unusual characters,Subject number of words cotient,Subject length cotient,Subject number of digits cotient,Subject number of caps cotient,Subject number of lows cotient,Subject is Fwd,Subject is Re,Subject Authority,Subject Urgency,Subject Scarcity,Subject Social Proof,Subject Liking,Subject Reciprocity,Subject Consistancy,Subject Punctuation,Text is blank,Text has HTML,Text number of headings cotient,Text number of paragraphs cotient,Text number of URLs cotient,Text number of distict URLs cotient,Text number of mailto URLs cotient,Text number of http(s?) URLs cotient,Text number of images cotient,Text number of buttons cotient,Text number of scripts cotient,Text number of words cotient,Text number of characters cotient,Text has unusual characters,Text Authority,Text Urgency,Text Scarcity,Text Social Proof,Text Liking,Text Reciprocity,Text Consistancy,Text Punctuation,Text Grammar,Text Sensitive Information,Attachments total-number cotient,Inline total-number cotient,Attachments variety,Inlines variety,IS PHIS
1,1,0,0,1,1.0,0.06779661016949153,0,0,0,1,1,0,0,0.011235955056179775,0.022222222222222223,0.024390243902439025,0.07142857142857142,0.038461538461538464,0.024390243902439025,0,0.024390243902439025,0.07142857142857142,0.038461538461538464,1.0,0,0,0,0,0.25,0.02857142857142857,0,0.5,0.034482758620689655,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0.16666666666666666,0.022222222222222223,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.8125,0,0,0,1,1,1,1,0.017543859649122806,0.0625,0.02631578947368421,0.0625,0.047619047619047616,0.02631578947368421,0,0.02631578947368421,0.0625,0.047619047619047616,1.0,0,1,0,0,0.09090909090909091,0.015384615384615385,0,0.16666666666666666,0.021739130434782608,0,0,1,1,0,1,1,1,1,1,0,1,0,0.05263157894736842,0.07692307692307693,0.07692307692307693,0,0.07692307692307693,0.16666666666666666,0,0,0.003389830508474576,0.0005288207297726071,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.21739130434782608,0.5217391304347826,0,0,0,1,1,0,0,0.023809523809523808,0.0625,0.043478260869565216,0.14285714285714285,0.06666666666666667,0.014084507042253521,0,0.014492753623188406,0.02127659574468085,0.047619047619047616,1.0,0,1,0,0,0.16666666666666666,0.022222222222222223,0,0.08333333333333333,0.03571428571428571,0,0,1,1,0,1,1,1,1,1,0,1,0,0.03125,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.2,0,0,0.0014792899408284023,0.0002503755633450175,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0.3888888888888889,0,1,0,1,1,0,0,0.018518518518518517,0.043478260869565216,0.03571428571428571,0.07692307692307693,0.07142857142857142,0.5,0,0,0,0,1.0,0,1,0,0,0.25,0.02631578947368421,0,0.25,0.034482758620689655,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.125,0.012987012987012988,1,1,1,0,1,1,1,1,1,1,1,1.0,0,1.0,0,0
1,1,0,0,1,0.5178571428571429,0.46153846153846156,0,0,0,1,1,0,0,0.022727272727272728,0.1111111111111111,0.03125,0.25,0.037037037037037035,0.012345679012345678,0,0.0125,0.022222222222222223,0.029411764705882353,0.25,0,1,0,0,0.16666666666666666,0.02857142857142857,0,0.16666666666666666,0.041666666666666664,0,0,1,1,0,1,1,1,1,1,0,1,0,0.1,0.25,0.25,0,0.25,0.5,0,0,0.002881844380403458,0.0008635578583765112,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,0,0,0,1,1.0,0,0,0,0,1,1,0,0,0.08333333333333333,0,0.08333333333333333,0.125,0.3333333333333333,0.07142857142857142,0,0.08333333333333333,0.125,0.3333333333333333,1.0,0,1,0,0,0.16666666666666666,0.02127659574468085,0,0.25,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1.0,0,0,0.011235955056179775,0.001310615989515072,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.18181818181818182,0.3,0,0,0,1,1,0,0,0.025,0.07692307692307693,0.041666666666666664,0.14285714285714285,0.0625,0.015625,0,0.015625,0.03125,0.03225806451612903,1.0,0,1,0,1,0.2,0.022222222222222223,0,0.5,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0.16666666666666666,1.0,1.0,0,1.0,0,0,0,0.01020408163265306,0.0014727540500736377,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.125,0.125,0,0,0,1,1,0,0,0.02702702702702703,0.08333333333333333,0.045454545454545456,0.25,0.058823529411764705,0.013333333333333334,0,0.013513513513513514,0.016666666666666666,0.07692307692307693,1.0,0,1,0,0,0.14285714285714285,0.016666666666666666,0.07142857142857142,0.16666666666666666,0.04,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.3333333333333333,0.5,0.5,0,0.5,0.5,0,0,0.0014947683109118087,0.0009328358208955224,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,0,0,0,1,1.0,0,0,0,0,1,1,0,0,0.047619047619047616,0,0.047619047619047616,0.14285714285714285,0.07692307692307693,0.043478260869565216,0,0.047619047619047616,0.14285714285714285,0.07692307692307693,1.0,0,1,0,0,0.125,0.017857142857142856,0.3333333333333333,0.3333333333333333,0.023255813953488372,0,0,1,1,0,1,1,1,1,1,0,1,0,0.1111111111111111,0,0,0,0,0.125,0,0,0.0012135922330097086,0.00042826552462526765,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.2571428571428571,0.08695652173913043,0,0,0,1,1,0,0,0.015151515151515152,0.024390243902439025,0.045454545454545456,0.2,0.0625,0.020833333333333332,0,0.020833333333333332,0.045454545454545456,0.04,1.0,0,0,0,0,0.08333333333333333,0.015384615384615385,0.16666666666666666,0.1111111111111111,0.02857142857142857,0,0,1,1,0,1,1,1,1,1,0,1,0,0.16666666666666666,0.25,0.25,0,0.25,0,0,0,0.010101010101010102,0.0016778523489932886,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.6666666666666666,0.25,0,0,0,1,1,1,1,0.029411764705882353,0.08333333333333333,0.05263157894736842,0.25,0.07142857142857142,0.043478260869565216,0,0.043478260869565216,0.1111111111111111,0.07692307692307693,1.0,0,1,0,1,0.2,0.047619047619047616,0,1.0,0.08333333333333333,0,0,1,1,0,1,1,1,1,1,0,1,0.25,0.0625,0.07142857142857142,0.07142857142857142,0,0.07142857142857142,0.08333333333333333,0,0,0.001937984496124031,0.0005797101449275362,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.9411764705882353,0,0,0,1,1,0,0,0.018518518518518517,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0625,0.029411764705882353,0,0.029411764705882353,0.058823529411764705,0.0625,1.0,0,0,0,0,0.3333333333333333,0.05263157894736842,0,0.5,0.07142857142857142,1,0,1,1,0,1,1,1,1,1,0,1,0,0.09090909090909091,0,0,0,0,0,0,0,0.012195121951219513,0.002109704641350211,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.3652173913043478,0.35294117647058826,0,0,0,1,1,0,0,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,0.011111111111111112,0,0.011363636363636364,0.01639344262295082,0.038461538461538464,1.0,0,1,0,0,0.07692307692307693,0.013157894736842105,0,0.2,0.01694915254237288,0,0,1,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,0.027777777777777776,0.027777777777777776,0,0.027777777777777776,0.019230769230769232,0,0,0.006756756756756757,0.0012515644555694619,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.08695652173913043,0,0,0,1,1,0,0,0.022222222222222223,0.14285714285714285,0.02857142857142857,0.0625,0.05555555555555555,0.02857142857142857,0,0.02857142857142857,0.0625,0.05555555555555555,1.0,1.0,1,0,0,0.14285714285714285,0.024390243902439025,0,0.5,0.03125,0,0,1,1,0,1,1,1,1,1,0,1,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0,0,0.00909090909090909,0.0017857142857142857,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.16279069767441862,0.18181818181818182,0,0,0,1,1,0,0,0.04,0.14285714285714285,0.06666666666666667,0.25,0.1,0.0136986301369863,0,0.014084507042253521,0.0196078431372549,0.05263157894736842,1.0,0,1,0,1,0.2,0.03333333333333333,0.25,1.0,0.05263157894736842,0,0,1,1,0,1,1,1,1,1,0,1,0.0625,0.012345679012345678,0.017857142857142856,0.02857142857142857,1.0,0.03125,0.07142857142857142,0,0,0.0021141649048625794,0.0002617801047120419,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.10526315789473684,0.10526315789473684,0,0,1,1,1,1,0.03333333333333333,0.1111111111111111,0.05555555555555555,0.1,0.14285714285714285,0.03333333333333333,0.1111111111111111,0.05555555555555555,0.1,0.14285714285714285,1.0,0,1,0,0,0.25,0.02564102564102564,0.1111111111111111,1.0,0.04,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0.0004734848484848485,0.0003362474781439139,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.4528301886792453,0.6428571428571429,0,0,0,1,1,1,1,0.02040816326530612,0.05555555555555555,0.03571428571428571,0.1,0.058823529411764705,0.04,0,0.04,0.1,0.07142857142857142,1.0,0,1,0,1,0.05555555555555555,0.009615384615384616,0,0.25,0.013888888888888888,0,0,1,1,0,1,1,1,1,1,0,1,0,0.06666666666666667,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.125,0,0,0.011494252873563218,0.0014388489208633094,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.06060606060606061,0,0,0,1,1,0,0,0.01694915254237288,0.0625,0.025,0.058823529411764705,0.045454545454545456,0.025,0,0.025,0.058823529411764705,0.045454545454545456,1.0,1.0,1,0,0,0.125,0.023255813953488372,0,1.0,0.029411764705882353,0,0,1,1,0,1,1,1,1,1,0,1,0,0.3333333333333333,0.25,0.25,0,0.25,0.3333333333333333,0,0,0.01020408163265306,0.0017391304347826088,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.2,0,0,0,1,1,1,1,0.045454545454545456,0.2,0.07142857142857142,0.2,0.125,0.07142857142857142,0,0.07142857142857142,0.2,0.125,1.0,0,1,0,0,0.16666666666666666,0.02631578947368421,0,0.5,0.034482758620689655,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.029411764705882353,0.029411764705882353,0,0.029411764705882353,0.045454545454545456,0,0,0.0018726591760299626,0.00030432136335970786,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.7578947368421053,0.5333333333333333,0,0,0,1,1,0,0,0.012195121951219513,0.045454545454545456,0.017543859649122806,0.043478260869565216,0.030303030303030304,0.02631578947368421,0,0.02631578947368421,0.25,0.030303030303030304,1.0,0,0,0,0,0.2,0.02857142857142857,0,0.5,0.03571428571428571,0,0,1,1,0,1,1,1,1,1,0,1,0,1.0,0.5,0.5,0,0.5,0,0,0,0.008333333333333333,0.0009569377990430622,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.2909090909090909,0.0625,0,0,1,1,1,1,1,0.02,0.037037037037037035,0.05,0.2,0.07142857142857142,0.02857142857142857,0,0.02857142857142857,0.04,0.1111111111111111,1.0,0,0,0,0,0.2,0.024390243902439025,0,1.0,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1.0,0,0,0.013157894736842105,0.001692047377326565,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.21739130434782608,0.3157894736842105,0,0,0,1,1,0,0,0.02702702702702703,0.08333333333333333,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.041666666666666664,0,0.041666666666666664,0.16666666666666666,0.058823529411764705,1.0,1.0,0,0,0,0.16666666666666666,0.027777777777777776,0,0.25,0.037037037037037035,0,0,1,1,0,1,1,1,1,1,0,1,0.3333333333333333,0,0.2,0.2,0,0.2,0.3333333333333333,0,1.0,0.010416666666666666,0.0012391573729863693,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,1,1,0.42857142857142855,0.14814814814814814,0.0851063829787234,0,0,1,1,1,1,0.023255813953488372,0.09090909090909091,0.034482758620689655,0.0625,0.08333333333333333,0.014492753623188406,0.09090909090909091,0.01818181818181818,0.027777777777777776,0.05555555555555555,1.0,0,1,0,0,0.16666666666666666,0.024390243902439025,0,0.1111111111111111,0.038461538461538464,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0,0.1,0.1,0,0.1,0.2,0,0,0.0022675736961451248,0.0004916420845624386,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.15254237288135594,0.3,0,0,0,1,1,0,0,0.02,0.07692307692307693,0.029411764705882353,0.14285714285714285,0.038461538461538464,0.011764705882352941,0,0.011904761904761904,0.016666666666666666,0.043478260869565216,1.0,0,1,0,0,0.3333333333333333,0.05,0,0.5,0.06666666666666667,0,0,1,1,0,1,1,1,1,1,0,0,0,0.25,0,0,0,0,0,0,0,0.030303030303030304,0.003937007874015748,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.21052631578947367,0,0,0,1,1,1,1,0.025,0.07142857142857142,0.043478260869565216,0.2,0.058823529411764705,0.043478260869565216,0,0.043478260869565216,0.2,0.058823529411764705,1.0,0,1,0,0,0.14285714285714285,0.02040816326530612,0,0.16666666666666666,0.029411764705882353,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.038461538461538464,0.038461538461538464,0,0.08333333333333333,0.1111111111111111,0,0,0.0012484394506866417,0.0004589261128958238,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.5714285714285714,0,0,0,1,1,0,0,0.02702702702702703,0.07142857142857142,0.045454545454545456,0.14285714285714285,0.07142857142857142,0.045454545454545456,0,0.045454545454545456,0.14285714285714285,0.07142857142857142,1.0,1.0,0,0,0,0.14285714285714285,0.019230769230769232,0,1.0,0.023809523809523808,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.25,0.25,0,0.25,0.25,0,0,0.003436426116838488,0.0012091898428053204,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,1,1,1.0,0.2,0.2,0,0,1,1,1,1,0.023809523809523808,0.06666666666666667,0.041666666666666664,0.2,0.05555555555555555,0.023809523809523808,0.06666666666666667,0.041666666666666664,0.2,0.05555555555555555,1.0,0,1,0,1,0.16666666666666666,0.029411764705882353,0,0.5,0.04,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.2,0.125,0.125,0,0.125,0.14285714285714285,0,0,0.006493506493506494,0.0010460251046025104,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.3364485981308411,0.16666666666666666,0,0,0,1,1,0,0,0.025,0.125,0.034482758620689655,0.0625,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,0,0.16666666666666666,0.02564102564102564,0,0.5,0.03125,0,0,1,1,0,1,1,1,1,1,0,1,1.0,0.1111111111111111,0.038461538461538464,0.038461538461538464,0,0.038461538461538464,0.14285714285714285,0,0,0.0018083182640144665,0.0007390983000739098,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.7659574468085106,0.09090909090909091,0,0,0,1,1,1,1,0.021739130434782608,0.058823529411764705,0.038461538461538464,0.2,0.05,0.047619047619047616,0,0.047619047619047616,0.14285714285714285,0.07692307692307693,1.0,0,1,0,0,0.08333333333333333,0.012048192771084338,0.25,0.07142857142857142,0.019230769230769232,0,0,1,1,0,1,1,1,1,1,0,1,0,0.125,0.5,0.5,0,0.5,1.0,0,0,0.006896551724137931,0.0007961783439490446,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,1.0,0.18181818181818182,0,0,0,1,1,0,0,0.016129032258064516,0.03571428571428571,0.03225806451612903,0.2,0.04,0.030303030303030304,0,0.03225806451612903,0.2,0.04,1.0,0,1,0,0,0.125,0.017543859649122806,1.0,0.5,0.02127659574468085,0,0,1,1,0,1,1,1,1,1,0,1,0,0.0625,0.5,0.5,0,0.5,0,0,0,0.006896551724137931,0.000859106529209622,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0.3076923076923077,0.35294117647058826,0.1111111111111111,0,0,1,1,1,1,0.023809523809523808,0.1111111111111111,0.03333333333333333,0.125,0.047619047619047616,0.02564102564102564,0.07142857142857142,0.045454545454545456,0.25,0.058823529411764705,1.0,0,0,0,1,0.14285714285714285,0.02857142857142857,0,1.0,0.037037037037037035,0,0,1,1,0,1,1,1,1,1,0,1,0,0.09090909090909091,0.5,0.5,0,0.5,0,0,0,0.014285714285714285,0.002188183807439825,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,1,0.35714285714285715,0.20689655172413793,0,0,0,1,1,0,0,0.022222222222222223,0.125,0.029411764705882353,0.047619047619047616,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,0,0.2,0.037037037037037035,0.5,1.0,0.05,0,0,1,1,0,1,1,1,1,1,0,1,0.5,0,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0.09090909090909091,0,0,0.003236245954692557,0.0008756567425569177,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.17647058823529413,0.17647058823529413,0,0,1,1,1,1,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,0.017241379310344827,0.041666666666666664,0.03225806451612903,0.1,0.05,1.0,0,1,0,1,0.16666666666666666,0.02040816326530612,0,1.0,0.02564102564102564,0,0,1,1,0,1,1,1,1,1,0,1,0,0.025,0.03225806451612903,0.03225806451612903,0,0.03225806451612903,0.03225806451612903,0,0,0.00267379679144385,0.00034638032559750607,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.40384615384615385,0.2857142857142857,0,0,0,1,1,0,0,0.02702702702702703,0.16666666666666666,0.03571428571428571,0.125,0.05263157894736842,0.01282051282051282,0,0.013157894736842105,0.02564102564102564,0.027777777777777776,1.0,0,1,0,0,0.2,0.018867924528301886,0.5,1.0,0.022727272727272728,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.5,0.5,0,0.5,0.3333333333333333,0,0,0.0125,0.0014947683109118087,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0.5641025641025641,0.18181818181818182,0.75,0,0,1,1,1,1,0.022727272727272728,0.05555555555555555,0.043478260869565216,0.06666666666666667,0.14285714285714285,0.037037037037037035,0.125,0.0625,0.125,0.14285714285714285,1.0,0,1,0,0,0.14285714285714285,0.02,0,0.3333333333333333,0.02564102564102564,0,0,1,1,0,1,1,1,1,1,0,1,0,1.0,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.1,0,0,0.00909090909090909,0.0011560693641618498,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.3652173913043478,0.35294117647058826,0,0,0,1,1,0,0,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,0.011111111111111112,0,0.011363636363636364,0.01639344262295082,0.038461538461538464,1.0,0,1,0,0,0.14285714285714285,0.023809523809523808,0,0.2,0.03225806451612903,0,0,1,1,0,1,1,1,1,1,0,1,0,0.125,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.058823529411764705,0,0,0.00909090909090909,0.0014184397163120568,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.3269230769230769,0.19047619047619047,0,0,0,1,1,0,0,0.02702702702702703,0.125,0.038461538461538464,0.07692307692307693,0.08333333333333333,0.0125,0,0.01282051282051282,0.017241379310344827,0.05263157894736842,1.0,0,1,0,0,0.16666666666666666,0.022222222222222223,0,0.2,0.03333333333333333,0,0,1,1,0,1,1,1,1,1,0,1,0.5,0.07692307692307693,0.030303030303030304,0.030303030303030304,0,0.030303030303030304,0.047619047619047616,0,0,0.0012239902080783353,0.0004761904761904762,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.43956043956043955,0.1111111111111111,0,0,0,1,1,0,0,0.025,0.06666666666666667,0.045454545454545456,0.3333333333333333,0.05555555555555555,0.014492753623188406,0,0.014492753623188406,0.02,0.05555555555555555,1.0,0,0,0,0,0.14285714285714285,0.029411764705882353,0,0.16666666666666666,0.045454545454545456,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.14285714285714285,0,0,0.0010245901639344263,0.0006540222367560497,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,1,1,1.0,0.15384615384615385,0.15384615384615385,0,0,1,1,1,1,0.018518518518518517,0.030303030303030304,0.05555555555555555,0.16666666666666666,0.09090909090909091,0.018518518518518517,0.030303030303030304,0.05555555555555555,0.16666666666666666,0.09090909090909091,1.0,0,1,0,1,0.08333333333333333,0.020833333333333332,0.25,0.034482758620689655,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0.25,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.14285714285714285,0,0,0.004366812227074236,0.0009017132551848512,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.4175824175824176,0.0,0,1,0,1,1,0,0,0.02702702702702703,0.1,0.041666666666666664,0.08333333333333333,0.09090909090909091,0.014705882352941176,0,0.014925373134328358,0.023255813953488372,0.043478260869565216,1.0,0,1,0,0,1.0,0.06666666666666667,0,0.16666666666666666,0.16666666666666666,0,0,1,1,0,1,1,1,1,1,0,1,0,0.3333333333333333,0.5,0.5,0,0.5,0.3333333333333333,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,1.0,0.5714285714285714,0,0,0,1,1,1,1,0.034482758620689655,0.1,0.0625,0.25,0.09090909090909091,0.0625,0,0.0625,0.25,0.09090909090909091,1.0,0,1,0,0,0.14285714285714285,0.024390243902439025,1.0,0,0.030303030303030304,0,0,1,1,0,1,1,1,1,1,0,1,0,0.08333333333333333,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.125,0,0,0.005917159763313609,0.0008992805755395684,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.8493150684931506,0.25,0,0,0,1,1,1,1,0.02,0.1111111111111111,0.02631578947368421,0.06666666666666667,0.045454545454545456,0.02857142857142857,0,0.02857142857142857,0.06666666666666667,0.05263157894736842,1.0,0,1,0,1,0.2,0.041666666666666664,0,0.3333333333333333,0.0625,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.02702702702702703,0.02702702702702703,0,0.030303030303030304,0.047619047619047616,0,0,0.008695652173913044,0.0010741138560687433,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,0.2831858407079646,0.16666666666666666,0,0,0,1,1,0,0,0.016666666666666666,0.03571428571428571,0.034482758620689655,0.125,0.05,0.011627906976744186,0,0.011904761904761904,0.025,0.023255813953488372,1.0,0,1,0,0,0.25,0.03333333333333333,0,0.3333333333333333,0.047619047619047616,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.25,0.25,0,0.25,0.16666666666666666,0,0,0.011764705882352941,0.0017761989342806395,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1.0,0.23529411764705882,0.23529411764705882,0,0,1,1,1,1,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,0.02564102564102564,0.1111111111111111,0.037037037037037035,0.125,0.05555555555555555,1.0,0,1,0,0,0.25,0.034482758620689655,0,0.5,0.041666666666666664,0,0,1,1,0,1,1,1,1,1,0,1,0,0.5,0.5,0.5,0,0.5,0.3333333333333333,0,0,0.015151515151515152,0.002074688796680498,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1.0,0.7222222222222222,0,1,1,1,1,0,0,0.02040816326530612,0.0625,0.03333333333333333,0.05,0.1111111111111111,0.03333333333333333,0,0.03333333333333333,0.05,0.1111111111111111,0.020833333333333332,0,1,0,0,0.5,0.1,0,0.5,0.14285714285714285,0,0,1,1,0,1,1,1,1,1,0,0,0,0.5,1.0,1.0,0,1.0,0,0,0,0.09090909090909091,0.007575757575757576,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,0,0,0,0,0.10526315789473684,0,0,0,1,1,0,0,0.02702702702702703,0.07142857142857142,0.05,0.2,0.07142857142857142,0,0,0,0,0,1.0,0,1,0,0,0.1111111111111111,0.019230769230769232,1.0,0.09090909090909091,0.03333333333333333,0,0,1,1,0,1,1,1,1,1,0,1,0,0.3333333333333333,1.0,1.0,0,1.0,0.5,0,0,0.0032679738562091504,0.000774593338497289,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0,0.5,1
1,1,0,0,1,0.34545454545454546,0.38095238095238093,0,0,0,1,1,0,0,0.023809523809523808,0.07142857142857142,0.04,0.14285714285714285,0.058823529411764705,0.011494252873563218,0,0.011764705882352941,0.016666666666666666,0.041666666666666664,1.0,0,1,0,0,0.09090909090909091,0.0136986301369863,0,0.25,0.017857142857142856,0,0,1,1,0,1,1,1,1,1,0,1,0,0.2,0.2,0.2,0,0.2,0.5,0,0,0.01818181818181818,0.003401360544217687,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0.25,0.11428571428571428,0,0,1,1,1,1,1,0.01639344262295082,0.037037037037037035,0.03225806451612903,0.125,0.045454545454545456,0.030303030303030304,0,0.030303030303030304,0.043478260869565216,0.1111111111111111,1.0,0,0,0,0,0.2,0.024390243902439025,0,1.0,0.027777777777777776,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1.0,0,0,0.013157894736842105,0.001692047377326565,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1,1,1,0,1,0.18518518518518517,0.1276595744680851,0,0,0,1,1,1,1,0.014492753623188406,0.03125,0.029411764705882353,0.06666666666666667,0.05555555555555555,0.05,0,0.05,0.125,0.09090909090909091,1.0,1.0,0,0,1,0.16666666666666666,0.017543859649122806,0,0.3333333333333333,0.02127659574468085,0,0,1,1,0,1,1,1,1,1,0,1,0.2,0,0.2,0.2,0,0.2,0.3333333333333333,0,0,0.004608294930875576,0.0009823182711198428,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
